amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,amount_to_orig_balance_ratio,is_transfer,isFraud,predicted_fraud
1495203.8,1495203.8,0.0,0.0,1495203.8,0.0,0.0,0,1,0.9999993311952985,0,1,1
1938347.14,1938347.14,0.0,294911.92,2233259.06,0.0,0.0,0,1,0.9999994840968042,0,1,1
1974352.3,1974352.3,0.0,0.0,0.0,0.0,1974352.3,1,1,0.9999994935050378,1,1,1
1697655.62,1697655.62,0.0,0.0,1697655.62,0.0,0.0,0,1,0.9999994109527285,0,1,1
504362.34,504362.34,0.0,0.0,0.0,0.0,504362.34,1,1,0.9999980173023678,1,1,1
405062.33,405062.33,0.0,1844185.94,2249248.27,0.0,0.0,0,1,0.9999975312502368,0,1,1
79323.25,79323.25,0.0,194983.92,274307.16,0.0,0.010000000067520887,0,1,0.9999873935145935,0,1,1
102464.68,102464.68,0.0,0.0,0.0,0.0,102464.68,1,1,0.9999902406347179,1,1,1
10000000.0,10000000.0,0.0,2246.43,10002246.43,0.0,0.0,0,1,0.99999990000001,0,1,1
251832.96,251832.96,0.0,392591.73,644424.68,0.0,0.009999999892897904,0,1,0.9999960291296695,0,1,1
319974.69,319974.69,0.0,0.0,0.0,0.0,319974.69,1,1,0.9999968747625796,1,1,1
3738574.9,3738574.9,0.0,0.0,0.0,0.0,3738574.9,1,1,0.9999997325184705,1,1,1
7197532.27,7197532.27,0.0,0.0,0.0,0.0,7197532.27,1,1,0.9999998610635112,1,1,1
2799902.39,2799902.39,0.0,0.0,0.0,0.0,2799902.39,1,1,0.9999996428448197,1,1,1
1301090.39,1301090.39,0.0,0.0,0.0,0.0,1301090.39,1,1,0.999999231414482,1,1,1
351170.6,0.0,0.0,0.0,351170.6,-351170.6,0.0,0,1,351170.6,0,0,1
461442.52,461442.52,0.0,11029.55,472472.07,0.0,0.0,0,1,0.9999978328875438,0,1,1
32830.82,32830.82,0.0,0.0,0.0,0.0,32830.82,1,1,0.9999695417433453,1,1,1
54652.46,54652.46,0.0,0.0,0.0,0.0,54652.46,1,1,0.9999817028967608,1,1,1
10000000.0,10399045.08,10399045.08,0.0,0.0,-10000000.0,10000000.0,1,0,0.961626664895017,1,1,1
3929113.14,3929113.14,0.0,2171552.02,6100665.15,0.0,0.009999999776482582,0,1,0.9999997454897047,0,1,1
2120266.89,2120266.89,0.0,4076539.19,6196806.08,0.0,0.0,0,1,0.9999995283614845,0,1,1
17246.0,17246.0,0.0,0.0,101717.84,0.0,-84471.84,0,1,0.999942018901838,1,1,1
10000000.0,12629417.41,2629417.41,0.0,0.0,0.0,10000000.0,1,0,0.7918020985100929,1,1,1
92043.22,92043.22,0.0,3090723.25,3182766.47,0.0,0.0,0,1,0.9999891356567528,0,1,1
120491.56,120491.56,0.0,0.0,0.0,0.0,120491.56,1,1,0.9999917007323937,1,1,1
355909.21,355909.21,0.0,0.0,0.0,0.0,355909.21,1,1,0.9999971903025766,1,1,1
278577.6,278577.6,0.0,124948.07,403525.68,0.0,-0.010000000009313226,0,1,0.9999964103488208,0,1,1
15371.72,15371.72,0.0,616240.72,631612.44,0.0,0.0,0,1,0.9999349497031105,0,1,1
4152435.91,4152435.91,0.0,0.0,0.0,0.0,4152435.91,1,1,0.9999997591775572,1,1,1
230666.63,0.0,0.0,32322.42,262989.05,-230666.63,0.0,0,1,230666.63,0,0,1
125216.91,125216.91,0.0,0.0,0.0,0.0,125216.91,1,1,0.9999920139219701,1,1,1
172915.56,172915.56,0.0,7674508.7,7847424.27,0.0,-0.009999999776482582,0,1,0.9999942168639024,0,1,1
766257.55,766257.55,0.0,0.0,0.0,0.0,766257.55,1,1,0.9999986949574657,1,1,1
71511.19,71511.19,0.0,0.0,0.0,0.0,71511.19,1,1,0.9999860163700762,1,1,1
265747.73,265747.73,0.0,0.0,0.0,0.0,265747.73,1,1,0.9999962370469277,1,1,1
296333.54,296333.54,0.0,3355664.68,3651998.22,0.0,0.0,0,1,0.9999966254355634,0,1,1
7304.56,7304.56,0.0,0.0,7304.56,0.0,0.0,0,1,0.9998631179539966,0,1,1
118106.94,118106.94,0.0,1908450.58,2026557.52,0.0,0.0,0,1,0.9999915331687268,0,1,1
771024.82,771024.82,0.0,121864.03,892888.86,0.0,-0.010000000009313226,0,1,0.9999987030265731,0,1,1
432958.83,432958.83,0.0,0.0,0.0,0.0,432958.83,1,1,0.9999976903169053,1,1,1
615954.92,615954.92,0.0,0.0,0.0,0.0,615954.92,1,1,0.999998376507202,1,1,1
225301.45,225301.45,0.0,358027.9,583329.35,0.0,1.1641532182693481e-10,0,1,0.9999955615218565,0,1,1
10000000.0,10000000.0,0.0,1920358.24,11920358.24,0.0,0.0,0,1,0.99999990000001,0,1,1
24382.08,24382.08,0.0,6866.91,31248.99,0.0,0.0,0,1,0.9999589879539418,0,1,1
325668.67,325668.67,0.0,0.0,325668.67,0.0,0.0,0,1,0.9999969294039571,0,1,1
2096634.43,2096634.43,0.0,183429.98,2280064.41,0.0,0.0,0,1,0.9999995230453584,0,1,1
2113271.99,2113271.99,0.0,1444605.24,3557877.23,0.0,4.656612873077393e-10,0,1,0.9999995268003685,0,1,1
164519.7,164519.7,0.0,0.0,0.0,0.0,164519.7,1,1,0.9999939217375078,1,1,1
436247.68,0.0,0.0,0.0,436247.68,-436247.68,0.0,0,1,436247.68,0,0,1
1500582.08,1500582.08,0.0,0.0,0.0,0.0,1500582.08,1,1,0.9999993335923794,1,1,1
537539.57,537539.57,0.0,0.0,0.0,0.0,537539.57,1,1,0.9999981396752993,1,1,1
1494146.93,1494146.93,0.0,0.0,1494146.93,0.0,0.0,0,1,0.9999993307222265,0,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
2095699.93,2095699.93,0.0,0.0,2095699.93,0.0,0.0,0,1,0.9999995228326782,0,1,1
935790.41,935790.41,0.0,2889033.29,3824823.7,0.0,0.0,0,1,0.9999989313857882,0,1,1
315654.19,315654.19,0.0,0.0,0.0,0.0,315654.19,1,1,0.9999968319861935,1,1,1
49199.2,49199.2,0.0,0.0,0.0,0.0,49199.2,1,1,0.9999796748793705,1,1,1
114827.36,114827.36,0.0,0.0,0.0,0.0,114827.36,1,1,0.9999912913499767,1,1,1
932922.6,932922.6,0.0,400110.15,1333032.75,0.0,0.0,0,1,0.9999989281008649,0,1,1
107834.85,107834.85,0.0,0.0,0.0,0.0,107834.85,1,1,0.9999907266461014,1,1,1
5512595.16,5512595.16,0.0,0.0,0.0,0.0,5512595.16,1,1,0.9999998185972687,1,1,1
239646.72,239646.72,0.0,2208970.26,2448616.98,0.0,0.0,0,1,0.9999958272083707,0,1,1
58521.53,58521.53,0.0,0.0,0.0,0.0,58521.53,1,1,0.9999829125637596,1,1,1
18471.55,18471.55,0.0,0.0,0.0,0.0,18471.55,1,1,0.9999458656222341,1,1,1
3488355.65,3488355.65,0.0,0.0,0.0,0.0,3488355.65,1,1,0.9999997133320643,1,1,1
181545.14,181545.14,0.0,2357597.32,2539142.46,0.0,0.0,0,1,0.9999944917584037,0,1,1
16207.04,16207.04,0.0,0.0,0.0,0.0,16207.04,1,1,0.9999383022253153,1,1,1
908228.29,908228.29,0.0,0.0,0.0,0.0,908228.29,1,1,0.9999988989564519,1,1,1
40359.75,40359.75,0.0,0.0,0.0,0.0,40359.75,1,1,0.9999752234534789,1,1,1
3399575.93,3399575.93,0.0,0.0,3399575.93,0.0,0.0,0,1,0.9999997058457506,0,1,1
415785.89,415785.89,0.0,2903051.84,3318837.73,0.0,0.0,0,1,0.9999975949217639,0,1,1
271150.29,271150.29,0.0,0.0,0.0,0.0,271150.29,1,1,0.9999963120219713,1,1,1
2426076.89,2426076.89,0.0,0.0,0.0,0.0,2426076.89,1,1,0.9999995878120796,1,1,1
600722.15,600722.15,0.0,2372103.71,2972825.85,0.0,0.009999999776482582,0,1,0.9999983353396652,0,1,1
633610.66,633610.66,0.0,0.0,633610.66,0.0,0.0,0,1,0.999998421746216,0,1,1
713404.6,713404.6,0.0,0.0,713404.6,0.0,0.0,0,1,0.9999985982728479,0,1,1
3774777.76,3774777.76,0.0,0.0,0.0,0.0,3774777.76,1,1,0.9999997350838119,1,1,1
2343696.85,2343696.85,0.0,158778.61,2502475.46,0.0,0.0,0,1,0.9999995733238395,0,1,1
536433.5,536433.5,0.0,3603723.8,4140157.3,0.0,0.0,0,1,0.9999981358395107,0,1,1
839077.79,839077.79,0.0,0.0,839077.79,0.0,0.0,0,1,0.9999988082168064,0,1,1
256556.98,256556.98,0.0,0.0,0.0,0.0,256556.98,1,1,0.9999961022455821,1,1,1
60226.06,60226.06,0.0,0.0,0.0,0.0,60226.06,1,1,0.9999833961677691,1,1,1
387168.65,0.0,0.0,0.0,387168.65,-387168.65,0.0,0,1,387168.65,0,0,1
82971.91,82971.91,0.0,0.0,0.0,0.0,82971.91,1,1,0.9999879478735891,1,1,1
87219.11,87219.11,0.0,45443.64,132662.75,0.0,0.0,0,1,0.9999885347541984,0,1,1
2058961.66,2058961.66,0.0,16244.5,2075206.16,0.0,0.0,0,1,0.9999995143185355,0,1,1
22990.73,22990.73,0.0,3279840.64,3302831.37,0.0,0.0,0,1,0.9999565061002369,0,1,1
389250.9,389250.9,0.0,0.0,0.0,0.0,389250.9,1,1,0.9999974309695084,1,1,1
7670038.08,7670038.08,0.0,855331.21,8525369.29,0.0,0.0,0,1,0.9999998696225678,0,1,1
604933.67,604933.67,0.0,35839.7,640773.38,0.0,-0.010000000009313226,0,1,0.9999983469289336,0,1,1
242179.39,242179.39,0.0,0.0,0.0,0.0,242179.39,1,1,0.9999958708465206,1,1,1
1503297.45,1503297.45,0.0,2521233.1,4024530.55,0.0,0.0,0,1,0.9999993347960946,0,1,1
4623764.68,4623764.68,0.0,0.0,0.0,0.0,4623764.68,1,1,0.9999997837260646,1,1,1
56125.55,56125.55,0.0,0.0,0.0,0.0,56125.55,1,1,0.9999821831201098,1,1,1
338388.53,0.0,0.0,0.0,338388.53,-338388.53,0.0,0,1,338388.53,0,0,1
279826.54,279826.54,0.0,0.0,0.0,0.0,279826.54,1,1,0.9999964263703279,1,1,1
36300.25,36300.25,0.0,0.0,36300.25,0.0,0.0,0,1,0.9999724527392307,0,1,1
2514878.33,2514878.33,0.0,0.0,0.0,0.0,2514878.33,1,1,0.9999996023666073,1,1,1
31334.57,31334.57,0.0,0.0,31334.57,0.0,0.0,0,1,0.9999680873844006,0,1,1
10000000.0,12184556.65,2184556.65,0.0,0.0,4.656612873077393e-10,10000000.0,1,0,0.8207109594988046,1,1,1
1437291.89,1437291.89,0.0,0.0,0.0,0.0,1437291.89,1,1,0.9999993042475845,1,1,1
582725.12,582725.12,0.0,1066408.36,1649133.48,0.0,0.0,0,1,0.9999982839279626,0,1,1
410299.86,410299.86,0.0,0.0,0.0,0.0,410299.86,1,1,0.9999975627640654,1,1,1
3116889.41,3116889.41,0.0,226218.51,3343107.92,0.0,0.0,0,1,0.9999996791674174,0,1,1
16514.64,16514.64,0.0,0.0,16514.64,0.0,0.0,0,1,0.9999394513321918,0,1,1
1232697.94,1232697.94,0.0,2532328.06,3765025.99,0.0,0.009999999776482582,0,1,0.9999991887719154,0,1,1
128893.5,128893.5,0.0,0.0,0.0,0.0,128893.5,1,1,0.9999922417170631,1,1,1
2147778.33,2147778.33,0.0,0.0,0.0,0.0,2147778.33,1,1,0.9999995344028196,1,1,1
6856104.02,6856104.02,0.0,751321.25,7607425.27,0.0,0.0,0,1,0.9999998541445912,0,1,1
346374.54,346374.54,0.0,0.0,0.0,0.0,346374.54,1,1,0.9999971129601126,1,1,1
20225.17,20225.17,0.0,4743918.53,4825802.22,0.0,-61658.51999999955,0,1,0.9999505591023906,0,1,1
7454553.06,7454553.06,0.0,0.0,7454553.06,0.0,0.0,0,1,0.9999998658538134,0,1,1
44829.81,44829.81,0.0,301552.31,346382.12,0.0,0.0,0,1,0.9999776939118432,0,1,1
310726.29,310726.29,0.0,0.0,0.0,0.0,310726.29,1,1,0.9999967817438886,1,1,1
773926.81,773926.81,0.0,0.0,0.0,0.0,773926.81,1,1,0.9999987078898225,1,1,1
3724.3,3724.3,0.0,0.0,0.0,0.0,3724.3,1,1,0.9997315652430677,1,1,1
2612915.2,2612915.2,0.0,7374588.54,9987503.74,0.0,0.0,0,1,0.999999617285851,0,1,1
13704.0,13704.0,0.0,3382.84,143675.35,0.0,-126588.51000000001,0,1,0.9999270339292229,0,1,1
1396824.94,1396824.94,0.0,0.0,0.0,0.0,1396824.94,1,1,0.9999992840911874,1,1,1
88748.63,88748.63,0.0,0.0,0.0,0.0,88748.63,1,1,0.9999887323473912,1,1,1
125107.12,125107.12,0.0,0.0,0.0,0.0,125107.12,1,1,0.9999920069136999,1,1,1
105080.35,105080.35,0.0,1949100.08,2054180.43,0.0,2.3283064365386963e-10,0,1,0.9999904835634487,0,1,1
202263.03,202263.03,0.0,0.0,0.0,0.0,202263.03,1,1,0.999995055967193,1,1,1
185391.82,185391.82,0.0,0.0,0.0,0.0,185391.82,1,1,0.9999946060478502,1,1,1
900362.48,900362.48,0.0,0.0,900362.48,0.0,0.0,0,1,0.9999988893374485,0,1,1
78741.64,78741.64,0.0,0.0,0.0,0.0,78741.64,1,1,0.999987300400393,1,1,1
873356.47,873356.47,0.0,0.0,0.0,0.0,873356.47,1,1,0.9999988549934771,1,1,1
487572.45,487572.45,0.0,0.0,0.0,0.0,487572.45,1,1,0.999997949026962,1,1,1
621569.61,621569.61,0.0,0.0,0.0,0.0,621569.61,1,1,0.9999983911723239,1,1,1
40413.81,40413.81,0.0,0.0,40413.81,0.0,0.0,0,1,0.9999752565952926,0,1,1
618270.9,618270.9,0.0,0.0,0.0,0.0,618270.9,1,1,0.9999983825886313,1,1,1
322585.04,322585.04,0.0,0.0,0.0,0.0,322585.04,1,1,0.9999969000518435,1,1,1
10000000.0,10000000.0,0.0,551074.14,10551074.14,0.0,0.0,0,1,0.99999990000001,0,1,1
322113.91,322113.91,0.0,0.0,322113.91,0.0,0.0,0,1,0.9999968955178138,0,1,1
10000000.0,16468916.64,6468916.64,0.0,0.0,9.313225746154785e-10,10000000.0,1,0,0.6072044452825377,1,1,1
226689.16,226689.16,0.0,0.0,0.0,0.0,226689.16,1,1,0.9999955886925131,1,1,1
756426.12,756426.12,0.0,1612984.89,2369411.01,0.0,0.0,0,1,0.9999986779955747,0,1,1
174923.28,174923.28,0.0,0.0,174923.28,0.0,0.0,0,1,0.9999942832407256,0,1,1
73064.41,73064.41,0.0,187838.1,260902.5,0.0,0.010000000009313226,0,1,0.9999863136332227,0,1,1
12477.96,12477.96,0.0,0.0,12477.96,0.0,0.0,0,1,0.9999198651169648,0,1,1
214975.9,214975.9,0.0,0.0,0.0,0.0,214975.9,1,1,0.999995348337426,1,1,1
4582074.51,4582074.51,0.0,154034.94,4736109.45,0.0,0.0,0,1,0.9999997817582889,0,1,1
103056.0,103056.0,0.0,444182.13,547238.13,0.0,0.0,0,1,0.9999902966319609,0,1,1
37796.75,37796.75,0.0,211905.39,249702.14,0.0,0.0,0,1,0.9999735433987473,0,1,1
219110.27,219110.27,0.0,0.0,0.0,0.0,219110.27,1,1,0.9999954361087862,1,1,1
449199.47,449199.47,0.0,0.0,0.0,0.0,449199.47,1,1,0.9999977738224539,1,1,1
494446.94,494446.94,0.0,3324564.1,3819011.04,0.0,0.0,0,1,0.999997977542388,0,1,1
40873.25,40873.25,0.0,0.0,0.0,0.0,40873.25,1,1,0.9999755347192915,1,1,1
56290.17,56290.17,0.0,10484036.58,10540326.75,0.0,0.0,0,1,0.9999822352244588,0,1,1
1165187.89,1165187.89,0.0,0.0,0.0,0.0,1165187.89,1,1,0.9999991417700524,1,1,1
167679.27,167679.27,0.0,165580.61,333259.88,0.0,0.0,0,1,0.9999940362691448,0,1,1
3996798.71,3996798.71,0.0,4511245.41,8508044.12,0.0,1.862645149230957e-09,0,1,0.9999997497998218,0,1,1
892376.71,892376.71,0.0,31730514.36,32622891.07,0.0,0.0,0,1,0.9999988793982764,0,1,1
498747.55,498747.55,0.0,0.0,498747.55,0.0,0.0,0,1,0.9999979949816395,0,1,1
7188425.25,7188425.25,0.0,0.0,0.0,0.0,7188425.25,1,1,0.9999998608874926,1,1,1
2693520.61,2693520.61,0.0,0.0,0.0,0.0,2693520.61,1,1,0.9999996287388242,1,1,1
163294.35,163294.35,0.0,0.0,0.0,0.0,163294.35,1,1,0.9999938761269075,1,1,1
337287.72,337287.72,0.0,0.0,0.0,0.0,337287.72,1,1,0.9999970351810165,1,1,1
296333.54,296333.54,0.0,0.0,0.0,0.0,296333.54,1,1,0.9999966254355634,1,1,1
1848199.45,1848199.45,0.0,0.0,0.0,0.0,1848199.45,1,1,0.9999994589331477,1,1,1
892213.56,892213.56,0.0,0.0,0.0,0.0,892213.56,1,1,0.9999988791933635,1,1,1
895565.06,895565.06,0.0,0.0,0.0,0.0,895565.06,1,1,0.9999988833877872,1,1,1
177925.98,177925.98,0.0,0.0,0.0,0.0,177925.98,1,1,0.9999943797168929,1,1,1
174.92,174.92,0.0,29134.25,29309.17,0.0,0.0,0,1,0.9943155979990905,0,1,1
2776135.33,2776135.33,0.0,0.0,2776135.33,0.0,0.0,0,1,0.9999996397871426,0,1,1
277611.08,277611.08,0.0,1588077.25,1865688.33,0.0,0.0,0,1,0.999996397851275,0,1,1
3118811.65,3118811.65,0.0,1163983.03,4282794.68,0.0,0.0,0,1,0.9999996793651584,0,1,1
4375931.29,4375931.29,0.0,0.0,0.0,0.0,4375931.29,1,1,0.9999997714772685,1,1,1
8208916.0,8208916.0,0.0,0.0,0.0,0.0,8208916.0,1,1,0.9999998781812509,1,1,1
21922.0,21922.0,0.0,1929861.61,2046918.8,0.0,-95135.18999999994,0,1,0.9999543858048625,0,1,1
614145.31,614145.31,0.0,0.0,0.0,0.0,614145.31,1,1,0.9999983717235067,1,1,1
1889351.63,1889351.63,0.0,0.0,0.0,0.0,1889351.63,1,1,0.9999994707181793,1,1,1
285376.6,285376.6,0.0,2719914.68,3005291.27,0.0,0.01000000024214387,0,1,0.999996495870734,0,1,1
985127.95,985127.95,0.0,0.0,985127.95,0.0,0.0,0,1,0.9999989849044635,0,1,1
149975.43,149975.43,0.0,0.0,0.0,0.0,149975.43,1,1,0.9999933322856132,1,1,1
127447.68,127447.68,0.0,0.0,0.0,0.0,127447.68,1,1,0.9999921537045342,1,1,1
125464.42,125464.42,0.0,332131.92,457596.34,0.0,-5.820766091346741e-11,0,1,0.9999920296763841,0,1,1
10000000.0,22625132.51,12625132.51,0.0,0.0,1.862645149230957e-09,10000000.0,1,0,0.44198634211728016,1,1,1
516355.22,516355.22,0.0,146473.93,662829.14,0.0,0.009999999892897904,0,1,0.9999980633524662,0,1,1
1162155.11,1162155.11,0.0,0.0,0.0,0.0,1162155.11,1,1,0.9999991395304026,1,1,1
7469051.14,7469051.14,0.0,94820.42,7563871.56,0.0,0.0,0,1,0.9999998661142028,0,1,1
9131.0,9131.0,0.0,133084.02,142215.02,0.0,0.0,0,1,0.9998904949627683,0,1,1
14279.89,14279.89,0.0,0.0,0.0,0.0,14279.89,1,1,0.9999299763530144,1,1,1
6961359.11,6961359.11,0.0,0.0,0.0,0.0,6961359.11,1,1,0.999999856349911,1,1,1
697226.2,697226.2,0.0,4172268.59,4869494.79,0.0,0.0,0,1,0.9999985657472915,0,1,1
564699.59,564699.59,0.0,0.0,0.0,0.0,564699.59,1,1,0.9999982291500705,1,1,1
3070709.95,3070709.95,0.0,0.0,3070709.95,0.0,0.0,0,1,0.9999996743425167,0,1,1
160088.68,160088.68,0.0,0.0,0.0,0.0,160088.68,1,1,0.9999937535011626,1,1,1
119454.86,119454.86,0.0,0.0,0.0,0.0,119454.86,1,1,0.9999916287070387,1,1,1
8594499.99,8594499.99,0.0,0.0,0.0,0.0,8594499.99,1,1,0.9999998836465315,1,1,1
1077146.94,1077146.94,0.0,6485.28,1083632.22,0.0,0.0,0,1,0.999999071622418,0,1,1
931684.75,931684.75,0.0,0.0,0.0,0.0,931684.75,1,1,0.9999989266767255,1,1,1
2322909.69,2322909.69,0.0,875613.05,3198522.74,0.0,0.0,0,1,0.9999995695056189,0,1,1
802483.88,802483.88,0.0,0.0,0.0,0.0,802483.88,1,1,0.9999987538706026,1,1,1
258355.42,258355.42,0.0,0.0,0.0,0.0,258355.42,1,1,0.9999961293781668,1,1,1
3018810.85,3018810.85,0.0,65126.98,3083937.83,0.0,0.0,0,1,0.999999668743847,0,1,1
74447.11,74447.11,0.0,0.0,74447.11,0.0,0.0,0,1,0.9999865678255634,0,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
337974.21,337974.21,0.0,0.0,0.0,0.0,337974.21,1,1,0.9999970412031107,1,1,1
111764.7,111764.7,0.0,4440481.04,4552245.74,0.0,0.0,0,1,0.9999910527111627,0,1,1
7788725.2,7788725.2,0.0,0.0,0.0,0.0,7788725.2,1,1,0.9999998716093011,1,1,1
534255.94,534255.94,0.0,24559.0,558814.94,0.0,0.0,0,1,0.9999981282414413,0,1,1
43235.71,43235.71,0.0,0.0,0.0,0.0,43235.71,1,1,0.9999768715057181,1,1,1
1767886.02,1767886.02,0.0,0.0,1767886.02,0.0,0.0,0,1,0.9999994343529939,0,1,1
147080.42,147080.42,0.0,0.0,147080.42,0.0,0.0,0,1,0.9999932010447002,0,1,1
1026208.84,1026208.84,0.0,0.0,0.0,0.0,1026208.84,1,1,0.9999990255404294,1,1,1
555574.92,555574.92,0.0,0.0,0.0,0.0,555574.92,1,1,0.9999982000659784,1,1,1
225301.45,225301.45,0.0,0.0,0.0,0.0,225301.45,1,1,0.9999955615218565,1,1,1
1023356.77,1023356.77,0.0,0.0,0.0,0.0,1023356.77,1,1,0.9999990228246374,1,1,1
20281.44,20281.44,0.0,85764.25,106045.69,0.0,0.0,0,1,0.999950696267313,0,1,1
32935.25,32935.25,0.0,0.0,0.0,0.0,32935.25,1,1,0.9999696383164447,1,1,1
127916.67,127916.67,0.0,0.0,0.0,0.0,127916.67,1,1,0.9999921824717414,1,1,1
22117.99,22117.99,0.0,581228.15,603346.15,0.0,-0.010000000009313226,0,1,0.9999547899791085,0,1,1
145458.94,145458.94,0.0,193730.82,339189.76,0.0,0.0,0,1,0.9999931252549671,0,1,1
227624.3,227624.3,0.0,0.0,227624.3,0.0,0.0,0,1,0.9999956068152354,0,1,1
2479767.72,2479767.72,0.0,0.0,0.0,0.0,2479767.72,1,1,0.999999596736586,1,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
157628.35,157628.35,0.0,0.0,0.0,0.0,157628.35,1,1,0.9999936560037835,1,1,1
1258956.71,1258956.71,0.0,0.0,0.0,0.0,1258956.71,1,1,0.9999992056921435,1,1,1
377096.39,377096.39,0.0,0.0,0.0,0.0,377096.39,1,1,0.9999973481651517,1,1,1
130479.52,130479.52,0.0,204819.94,335299.46,0.0,0.0,0,1,0.9999923360207332,0,1,1
306833.41,306833.41,0.0,0.0,0.0,0.0,306833.41,1,1,0.9999967409131199,1,1,1
3607917.73,3607917.73,0.0,0.0,0.0,0.0,3607917.73,1,1,0.9999997228318943,1,1,1
436002.23,0.0,0.0,0.0,436002.23,-436002.23,0.0,0,1,436002.23,0,0,1
69039.64,69039.64,0.0,0.0,0.0,0.0,69039.64,1,1,0.999985515777374,1,1,1
400517.07,400517.07,0.0,0.0,400517.07,0.0,0.0,0,1,0.9999975032337493,0,1,1
367631.15,367631.15,0.0,0.0,0.0,0.0,367631.15,1,1,0.9999972798896941,1,1,1
986876.27,986876.27,0.0,57853.96,1044730.24,0.0,-0.010000000009313226,0,1,0.9999989867027741,0,1,1
1254775.16,1254775.16,0.0,0.0,0.0,0.0,1254775.16,1,1,0.9999992030451073,1,1,1
2581549.92,2581549.92,0.0,0.0,2581549.92,0.0,0.0,0,1,0.9999996126359576,0,1,1
76646.05,76646.05,0.0,0.0,76646.05,0.0,0.0,0,1,0.9999869531834559,0,1,1
31887.18,31887.18,0.0,4584085.52,4615972.7,0.0,-9.313225746154785e-10,0,1,0.9999686404178602,0,1,1
20920.39,20920.39,0.0,359472.94,380393.33,0.0,0.0,0,1,0.9999522020286415,0,1,1
441892.92,441892.92,0.0,0.0,0.0,0.0,441892.92,1,1,0.9999977370134443,1,1,1
114827.36,114827.36,0.0,0.0,114827.36,0.0,0.0,0,1,0.9999912913499767,0,1,1
1911239.21,1911239.21,0.0,188720.75,2099959.96,0.0,0.0,0,1,0.9999994767795305,0,1,1
119.65,119.65,0.0,1183575.58,1183695.22,0.0,0.010000000009313226,0,1,0.9917115623704932,0,1,1
151.0,151.0,0.0,0.0,0.0,0.0,151.0,1,1,0.993421052631579,1,1,1
972142.03,972142.03,0.0,0.0,0.0,0.0,972142.03,1,1,0.9999989713447824,1,1,1
12619.29,12619.29,0.0,0.0,0.0,0.0,12619.29,1,1,0.9999207625181354,1,1,1
2656973.04,2656973.04,0.0,654028.45,3311001.49,0.0,0.0,0,1,0.999999623632002,0,1,1
30917.39,30917.39,0.0,339926.42,370843.82,0.0,-0.010000000009313226,0,1,0.9999676567893736,0,1,1
9772559.35,9772559.35,0.0,1968332.75,11740892.1,0.0,0.0,0,1,0.9999998976726708,0,1,1
4720554.95,4720554.95,0.0,0.0,0.0,0.0,4720554.95,1,1,0.9999997881605449,1,1,1
664992.86,664992.86,0.0,769363.38,1434356.23,0.0,0.010000000009313226,0,1,0.999998496226717,0,1,1
493538.8,493538.8,0.0,341590.52,835129.32,0.0,1.1641532182693481e-10,0,1,0.9999979738209562,0,1,1
166323.01,166323.01,0.0,0.0,0.0,0.0,166323.01,1,1,0.9999939876389464,1,1,1
201281.36,201281.36,0.0,0.0,0.0,0.0,201281.36,1,1,0.9999950318547537,1,1,1
540154.62,540154.62,0.0,533832.92,1073987.54,0.0,0.0,0,1,0.9999981486816707,0,1,1
354441.19,354441.19,0.0,0.0,0.0,0.0,354441.19,1,1,0.9999971786654405,1,1,1
1064995.85,1064995.85,0.0,0.0,1064995.85,0.0,0.0,0,1,0.9999990610300866,0,1,1
101013.32,101013.32,0.0,0.0,0.0,0.0,101013.32,1,1,0.9999901004134859,1,1,1
91655.26,91655.26,0.0,0.0,0.0,0.0,91655.26,1,1,0.999989089670471,1,1,1
4448598.93,4448598.93,0.0,3196304.6,7644903.53,0.0,-9.313225746154785e-10,0,1,0.9999997752101749,0,1,1
473387.81,473387.81,0.0,0.0,0.0,0.0,473387.81,1,1,0.9999978875715292,1,1,1
420330.71,420330.71,0.0,99227.28,519557.99,0.0,0.0,0,1,0.9999976209265773,0,1,1
326250.51,326250.51,0.0,0.0,0.0,0.0,326250.51,1,1,0.9999969348800868,1,1,1
2319926.01,2319926.01,0.0,843706.68,3163632.69,0.0,0.0,0,1,0.999999568951956,0,1,1
2123610.45,2123610.45,0.0,1234419.45,3358029.9,0.0,4.656612873077393e-10,0,1,0.9999995291040646,0,1,1
824841.09,824841.09,0.0,629645.26,1454486.34,0.0,0.010000000009313226,0,1,0.9999987876467361,0,1,1
96989.06,96989.06,0.0,0.0,0.0,0.0,96989.06,1,1,0.9999896896651059,1,1,1
76548.48,76548.48,0.0,0.0,0.0,0.0,76548.48,1,1,0.9999869365539779,1,1,1
86848.88,86848.88,0.0,0.0,0.0,0.0,86848.88,1,1,0.9999884858793127,1,1,1
360749.76,360749.76,0.0,0.0,0.0,0.0,360749.76,1,1,0.9999972280030678,1,1,1
182739.36,182739.36,0.0,0.0,0.0,0.0,182739.36,1,1,0.9999945277551167,1,1,1
