id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,is_transfer,predicted_fraud,pattern_type
1926,504362.34,504362.34,0.0,0.0,0.0,0.0,504362.34,1,1,1,1,Account Drain + Zero Destination
1927,405062.33,405062.33,0.0,1844185.94,2249248.27,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1928,79323.25,79323.25,0.0,194983.92,274307.16,0.0,0.0100000000675208,0,1,0,1,Account Drain + Balance Mismatch
1929,102464.68,102464.68,0.0,0.0,0.0,0.0,102464.68,1,1,1,1,Account Drain + Zero Destination
1930,10000000.0,10000000.0,0.0,2246.43,10002246.43,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1931,251832.96,251832.96,0.0,392591.73,644424.68,0.0,0.0099999998928979,0,1,0,1,Account Drain + Balance Mismatch
1932,319974.69,319974.69,0.0,0.0,0.0,0.0,319974.69,1,1,1,1,Account Drain + Zero Destination
1933,3738574.9,3738574.9,0.0,0.0,0.0,0.0,3738574.9,1,1,1,1,Account Drain + Zero Destination
1934,7197532.27,7197532.27,0.0,0.0,0.0,0.0,7197532.27,1,1,1,1,Account Drain + Zero Destination
1935,2799902.39,2799902.39,0.0,0.0,0.0,0.0,2799902.39,1,1,1,1,Account Drain + Zero Destination
1936,1301090.39,1301090.39,0.0,0.0,0.0,0.0,1301090.39,1,1,1,1,Account Drain + Zero Destination
1937,351170.6,0.0,0.0,0.0,351170.6,-351170.6,0.0,0,1,0,1,Account Drain + Balance Mismatch
1938,461442.52,461442.52,0.0,11029.55,472472.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1939,32830.82,32830.82,0.0,0.0,0.0,0.0,32830.82,1,1,1,1,Account Drain + Zero Destination
1940,54652.46,54652.46,0.0,0.0,0.0,0.0,54652.46,1,1,1,1,Account Drain + Zero Destination
1941,10000000.0,10399045.08,10399045.08,0.0,0.0,-10000000.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
1942,3929113.14,3929113.14,0.0,2171552.02,6100665.15,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1943,2120266.89,2120266.89,0.0,4076539.19,6196806.08,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1944,17246.0,17246.0,0.0,0.0,101717.84,0.0,-84471.84,0,1,1,1,Account Drain + Balance Mismatch
1945,10000000.0,12629417.41,2629417.41,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
1946,92043.22,92043.22,0.0,3090723.25,3182766.47,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1947,120491.56,120491.56,0.0,0.0,0.0,0.0,120491.56,1,1,1,1,Account Drain + Zero Destination
1948,355909.21,355909.21,0.0,0.0,0.0,0.0,355909.21,1,1,1,1,Account Drain + Zero Destination
1949,278577.6,278577.6,0.0,124948.07,403525.68,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1950,15371.72,15371.72,0.0,616240.72,631612.44,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1951,4152435.91,4152435.91,0.0,0.0,0.0,0.0,4152435.91,1,1,1,1,Account Drain + Zero Destination
1952,230666.63,0.0,0.0,32322.42,262989.05,-230666.63,0.0,0,1,0,1,Account Drain + Balance Mismatch
1953,125216.91,125216.91,0.0,0.0,0.0,0.0,125216.91,1,1,1,1,Account Drain + Zero Destination
1954,172915.56,172915.56,0.0,7674508.7,7847424.27,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1955,766257.55,766257.55,0.0,0.0,0.0,0.0,766257.55,1,1,1,1,Account Drain + Zero Destination
1956,71511.19,71511.19,0.0,0.0,0.0,0.0,71511.19,1,1,1,1,Account Drain + Zero Destination
1957,265747.73,265747.73,0.0,0.0,0.0,0.0,265747.73,1,1,1,1,Account Drain + Zero Destination
1958,296333.54,296333.54,0.0,3355664.68,3651998.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1959,7304.56,7304.56,0.0,0.0,7304.56,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1960,118106.94,118106.94,0.0,1908450.58,2026557.52,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1961,771024.82,771024.82,0.0,121864.03,892888.86,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1962,432958.83,432958.83,0.0,0.0,0.0,0.0,432958.83,1,1,1,1,Account Drain + Zero Destination
1963,615954.92,615954.92,0.0,0.0,0.0,0.0,615954.92,1,1,1,1,Account Drain + Zero Destination
1964,225301.45,225301.45,0.0,358027.9,583329.35,0.0,1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
1965,10000000.0,10000000.0,0.0,1920358.24,11920358.24,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1966,24382.08,24382.08,0.0,6866.91,31248.99,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1967,325668.67,325668.67,0.0,0.0,325668.67,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1968,2096634.43,2096634.43,0.0,183429.98,2280064.41,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1969,2113271.99,2113271.99,0.0,1444605.24,3557877.23,0.0,4.656612873077393e-10,0,1,0,1,Account Drain + Balance Mismatch
1970,164519.7,164519.7,0.0,0.0,0.0,0.0,164519.7,1,1,1,1,Account Drain + Zero Destination
1971,436247.68,0.0,0.0,0.0,436247.68,-436247.68,0.0,0,1,0,1,Account Drain + Balance Mismatch
1972,1500582.08,1500582.08,0.0,0.0,0.0,0.0,1500582.08,1,1,1,1,Account Drain + Zero Destination
1973,537539.57,537539.57,0.0,0.0,0.0,0.0,537539.57,1,1,1,1,Account Drain + Zero Destination
1974,1494146.93,1494146.93,0.0,0.0,1494146.93,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1975,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1976,2095699.93,2095699.93,0.0,0.0,2095699.93,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1977,935790.41,935790.41,0.0,2889033.29,3824823.7,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1978,315654.19,315654.19,0.0,0.0,0.0,0.0,315654.19,1,1,1,1,Account Drain + Zero Destination
1979,49199.2,49199.2,0.0,0.0,0.0,0.0,49199.2,1,1,1,1,Account Drain + Zero Destination
1980,114827.36,114827.36,0.0,0.0,0.0,0.0,114827.36,1,1,1,1,Account Drain + Zero Destination
1981,932922.6,932922.6,0.0,400110.15,1333032.75,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1982,107834.85,107834.85,0.0,0.0,0.0,0.0,107834.85,1,1,1,1,Account Drain + Zero Destination
1983,5512595.16,5512595.16,0.0,0.0,0.0,0.0,5512595.16,1,1,1,1,Account Drain + Zero Destination
1984,239646.72,239646.72,0.0,2208970.26,2448616.98,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1985,58521.53,58521.53,0.0,0.0,0.0,0.0,58521.53,1,1,1,1,Account Drain + Zero Destination
1986,18471.55,18471.55,0.0,0.0,0.0,0.0,18471.55,1,1,1,1,Account Drain + Zero Destination
1987,3488355.65,3488355.65,0.0,0.0,0.0,0.0,3488355.65,1,1,1,1,Account Drain + Zero Destination
1988,181545.14,181545.14,0.0,2357597.32,2539142.46,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1989,16207.04,16207.04,0.0,0.0,0.0,0.0,16207.04,1,1,1,1,Account Drain + Zero Destination
1990,908228.29,908228.29,0.0,0.0,0.0,0.0,908228.29,1,1,1,1,Account Drain + Zero Destination
1991,40359.75,40359.75,0.0,0.0,0.0,0.0,40359.75,1,1,1,1,Account Drain + Zero Destination
1992,3399575.93,3399575.93,0.0,0.0,3399575.93,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1993,415785.89,415785.89,0.0,2903051.84,3318837.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1994,271150.29,271150.29,0.0,0.0,0.0,0.0,271150.29,1,1,1,1,Account Drain + Zero Destination
1995,2426076.89,2426076.89,0.0,0.0,0.0,0.0,2426076.89,1,1,1,1,Account Drain + Zero Destination
1996,600722.15,600722.15,0.0,2372103.71,2972825.85,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1997,633610.66,633610.66,0.0,0.0,633610.66,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1998,713404.6,713404.6,0.0,0.0,713404.6,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1999,3774777.76,3774777.76,0.0,0.0,0.0,0.0,3774777.76,1,1,1,1,Account Drain + Zero Destination
2000,2343696.85,2343696.85,0.0,158778.61,2502475.46,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2001,536433.5,536433.5,0.0,3603723.8,4140157.3,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2002,839077.79,839077.79,0.0,0.0,839077.79,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2003,256556.98,256556.98,0.0,0.0,0.0,0.0,256556.98,1,1,1,1,Account Drain + Zero Destination
2004,60226.06,60226.06,0.0,0.0,0.0,0.0,60226.06,1,1,1,1,Account Drain + Zero Destination
2005,387168.65,0.0,0.0,0.0,387168.65,-387168.65,0.0,0,1,0,1,Account Drain + Balance Mismatch
2006,82971.91,82971.91,0.0,0.0,0.0,0.0,82971.91,1,1,1,1,Account Drain + Zero Destination
2007,87219.11,87219.11,0.0,45443.64,132662.75,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2008,2058961.66,2058961.66,0.0,16244.5,2075206.16,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2009,22990.73,22990.73,0.0,3279840.64,3302831.37,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2010,389250.9,389250.9,0.0,0.0,0.0,0.0,389250.9,1,1,1,1,Account Drain + Zero Destination
2011,7670038.08,7670038.08,0.0,855331.21,8525369.29,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2012,604933.67,604933.67,0.0,35839.7,640773.38,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
2013,242179.39,242179.39,0.0,0.0,0.0,0.0,242179.39,1,1,1,1,Account Drain + Zero Destination
2014,1503297.45,1503297.45,0.0,2521233.1,4024530.55,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2015,4623764.68,4623764.68,0.0,0.0,0.0,0.0,4623764.68,1,1,1,1,Account Drain + Zero Destination
2016,56125.55,56125.55,0.0,0.0,0.0,0.0,56125.55,1,1,1,1,Account Drain + Zero Destination
2017,338388.53,0.0,0.0,0.0,338388.53,-338388.53,0.0,0,1,0,1,Account Drain + Balance Mismatch
2018,279826.54,279826.54,0.0,0.0,0.0,0.0,279826.54,1,1,1,1,Account Drain + Zero Destination
2019,36300.25,36300.25,0.0,0.0,36300.25,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2020,2514878.33,2514878.33,0.0,0.0,0.0,0.0,2514878.33,1,1,1,1,Account Drain + Zero Destination
2021,31334.57,31334.57,0.0,0.0,31334.57,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2022,10000000.0,12184556.65,2184556.65,0.0,0.0,4.656612873077393e-10,10000000.0,1,0,1,1,Account Drain + Zero Destination
2023,1437291.89,1437291.89,0.0,0.0,0.0,0.0,1437291.89,1,1,1,1,Account Drain + Zero Destination
2024,582725.12,582725.12,0.0,1066408.36,1649133.48,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2025,410299.86,410299.86,0.0,0.0,0.0,0.0,410299.86,1,1,1,1,Account Drain + Zero Destination
2026,3116889.41,3116889.41,0.0,226218.51,3343107.92,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2027,16514.64,16514.64,0.0,0.0,16514.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2028,1232697.94,1232697.94,0.0,2532328.06,3765025.99,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
2029,128893.5,128893.5,0.0,0.0,0.0,0.0,128893.5,1,1,1,1,Account Drain + Zero Destination
2030,2147778.33,2147778.33,0.0,0.0,0.0,0.0,2147778.33,1,1,1,1,Account Drain + Zero Destination
2031,6856104.02,6856104.02,0.0,751321.25,7607425.27,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2032,346374.54,346374.54,0.0,0.0,0.0,0.0,346374.54,1,1,1,1,Account Drain + Zero Destination
2033,20225.17,20225.17,0.0,4743918.53,4825802.22,0.0,-61658.51999999955,0,1,0,1,Account Drain + Balance Mismatch
2034,7454553.06,7454553.06,0.0,0.0,7454553.06,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2035,44829.81,44829.81,0.0,301552.31,346382.12,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2036,310726.29,310726.29,0.0,0.0,0.0,0.0,310726.29,1,1,1,1,Account Drain + Zero Destination
2037,773926.81,773926.81,0.0,0.0,0.0,0.0,773926.81,1,1,1,1,Account Drain + Zero Destination
2038,3724.3,3724.3,0.0,0.0,0.0,0.0,3724.3,1,1,1,1,Account Drain + Zero Destination
2039,2612915.2,2612915.2,0.0,7374588.54,9987503.74,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2040,13704.0,13704.0,0.0,3382.84,143675.35,0.0,-126588.51,0,1,0,1,Account Drain + Balance Mismatch
2041,1396824.94,1396824.94,0.0,0.0,0.0,0.0,1396824.94,1,1,1,1,Account Drain + Zero Destination
2042,88748.63,88748.63,0.0,0.0,0.0,0.0,88748.63,1,1,1,1,Account Drain + Zero Destination
2043,125107.12,125107.12,0.0,0.0,0.0,0.0,125107.12,1,1,1,1,Account Drain + Zero Destination
2044,105080.35,105080.35,0.0,1949100.08,2054180.43,0.0,2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
2045,202263.03,202263.03,0.0,0.0,0.0,0.0,202263.03,1,1,1,1,Account Drain + Zero Destination
2046,185391.82,185391.82,0.0,0.0,0.0,0.0,185391.82,1,1,1,1,Account Drain + Zero Destination
2047,900362.48,900362.48,0.0,0.0,900362.48,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2048,78741.64,78741.64,0.0,0.0,0.0,0.0,78741.64,1,1,1,1,Account Drain + Zero Destination
2049,873356.47,873356.47,0.0,0.0,0.0,0.0,873356.47,1,1,1,1,Account Drain + Zero Destination
2050,487572.45,487572.45,0.0,0.0,0.0,0.0,487572.45,1,1,1,1,Account Drain + Zero Destination
2051,621569.61,621569.61,0.0,0.0,0.0,0.0,621569.61,1,1,1,1,Account Drain + Zero Destination
2052,40413.81,40413.81,0.0,0.0,40413.81,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2053,618270.9,618270.9,0.0,0.0,0.0,0.0,618270.9,1,1,1,1,Account Drain + Zero Destination
2054,322585.04,322585.04,0.0,0.0,0.0,0.0,322585.04,1,1,1,1,Account Drain + Zero Destination
2055,10000000.0,10000000.0,0.0,551074.14,10551074.14,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2056,322113.91,322113.91,0.0,0.0,322113.91,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2057,10000000.0,16468916.64,6468916.64,0.0,0.0,9.313225746154783e-10,10000000.0,1,0,1,1,Account Drain + Zero Destination
2058,226689.16,226689.16,0.0,0.0,0.0,0.0,226689.16,1,1,1,1,Account Drain + Zero Destination
2059,756426.12,756426.12,0.0,1612984.89,2369411.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2060,174923.28,174923.28,0.0,0.0,174923.28,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2061,73064.41,73064.41,0.0,187838.1,260902.5,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
2062,12477.96,12477.96,0.0,0.0,12477.96,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2063,214975.9,214975.9,0.0,0.0,0.0,0.0,214975.9,1,1,1,1,Account Drain + Zero Destination
2064,4582074.51,4582074.51,0.0,154034.94,4736109.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2065,103056.0,103056.0,0.0,444182.13,547238.13,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2066,37796.75,37796.75,0.0,211905.39,249702.14,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2067,219110.27,219110.27,0.0,0.0,0.0,0.0,219110.27,1,1,1,1,Account Drain + Zero Destination
2068,449199.47,449199.47,0.0,0.0,0.0,0.0,449199.47,1,1,1,1,Account Drain + Zero Destination
2069,494446.94,494446.94,0.0,3324564.1,3819011.04,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2070,40873.25,40873.25,0.0,0.0,0.0,0.0,40873.25,1,1,1,1,Account Drain + Zero Destination
2071,56290.17,56290.17,0.0,10484036.58,10540326.75,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2072,1165187.89,1165187.89,0.0,0.0,0.0,0.0,1165187.89,1,1,1,1,Account Drain + Zero Destination
2073,167679.27,167679.27,0.0,165580.61,333259.88,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2074,3996798.71,3996798.71,0.0,4511245.41,8508044.12,0.0,1.862645149230957e-09,0,1,0,1,Account Drain + Balance Mismatch
2075,892376.71,892376.71,0.0,31730514.36,32622891.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2076,498747.55,498747.55,0.0,0.0,498747.55,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2077,7188425.25,7188425.25,0.0,0.0,0.0,0.0,7188425.25,1,1,1,1,Account Drain + Zero Destination
2078,2693520.61,2693520.61,0.0,0.0,0.0,0.0,2693520.61,1,1,1,1,Account Drain + Zero Destination
2079,163294.35,163294.35,0.0,0.0,0.0,0.0,163294.35,1,1,1,1,Account Drain + Zero Destination
2080,337287.72,337287.72,0.0,0.0,0.0,0.0,337287.72,1,1,1,1,Account Drain + Zero Destination
2081,296333.54,296333.54,0.0,0.0,0.0,0.0,296333.54,1,1,1,1,Account Drain + Zero Destination
2082,1848199.45,1848199.45,0.0,0.0,0.0,0.0,1848199.45,1,1,1,1,Account Drain + Zero Destination
2083,892213.56,892213.56,0.0,0.0,0.0,0.0,892213.56,1,1,1,1,Account Drain + Zero Destination
2084,895565.06,895565.06,0.0,0.0,0.0,0.0,895565.06,1,1,1,1,Account Drain + Zero Destination
2085,177925.98,177925.98,0.0,0.0,0.0,0.0,177925.98,1,1,1,1,Account Drain + Zero Destination
2086,174.92,174.92,0.0,29134.25,29309.17,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2087,2776135.33,2776135.33,0.0,0.0,2776135.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2088,277611.08,277611.08,0.0,1588077.25,1865688.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2089,3118811.65,3118811.65,0.0,1163983.03,4282794.68,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2090,4375931.29,4375931.29,0.0,0.0,0.0,0.0,4375931.29,1,1,1,1,Account Drain + Zero Destination
2091,8208916.0,8208916.0,0.0,0.0,0.0,0.0,8208916.0,1,1,1,1,Account Drain + Zero Destination
2092,21922.0,21922.0,0.0,1929861.61,2046918.8,0.0,-95135.18999999994,0,1,0,1,Account Drain + Balance Mismatch
2093,614145.31,614145.31,0.0,0.0,0.0,0.0,614145.31,1,1,1,1,Account Drain + Zero Destination
2094,1889351.63,1889351.63,0.0,0.0,0.0,0.0,1889351.63,1,1,1,1,Account Drain + Zero Destination
2095,285376.6,285376.6,0.0,2719914.68,3005291.27,0.0,0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
2096,985127.95,985127.95,0.0,0.0,985127.95,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2097,149975.43,149975.43,0.0,0.0,0.0,0.0,149975.43,1,1,1,1,Account Drain + Zero Destination
2098,127447.68,127447.68,0.0,0.0,0.0,0.0,127447.68,1,1,1,1,Account Drain + Zero Destination
2099,125464.42,125464.42,0.0,332131.92,457596.34,0.0,-5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
2100,10000000.0,22625132.51,12625132.51,0.0,0.0,1.862645149230957e-09,10000000.0,1,0,1,1,Account Drain + Zero Destination
2101,516355.22,516355.22,0.0,146473.93,662829.14,0.0,0.0099999998928979,0,1,0,1,Account Drain + Balance Mismatch
2102,1162155.11,1162155.11,0.0,0.0,0.0,0.0,1162155.11,1,1,1,1,Account Drain + Zero Destination
2103,7469051.14,7469051.14,0.0,94820.42,7563871.56,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2104,9131.0,9131.0,0.0,133084.02,142215.02,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2105,14279.89,14279.89,0.0,0.0,0.0,0.0,14279.89,1,1,1,1,Account Drain + Zero Destination
2106,6961359.11,6961359.11,0.0,0.0,0.0,0.0,6961359.11,1,1,1,1,Account Drain + Zero Destination
2107,697226.2,697226.2,0.0,4172268.59,4869494.79,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2108,564699.59,564699.59,0.0,0.0,0.0,0.0,564699.59,1,1,1,1,Account Drain + Zero Destination
2109,3070709.95,3070709.95,0.0,0.0,3070709.95,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2110,160088.68,160088.68,0.0,0.0,0.0,0.0,160088.68,1,1,1,1,Account Drain + Zero Destination
2111,119454.86,119454.86,0.0,0.0,0.0,0.0,119454.86,1,1,1,1,Account Drain + Zero Destination
2112,8594499.99,8594499.99,0.0,0.0,0.0,0.0,8594499.99,1,1,1,1,Account Drain + Zero Destination
2113,1077146.94,1077146.94,0.0,6485.28,1083632.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2114,931684.75,931684.75,0.0,0.0,0.0,0.0,931684.75,1,1,1,1,Account Drain + Zero Destination
2115,2322909.69,2322909.69,0.0,875613.05,3198522.74,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2116,802483.88,802483.88,0.0,0.0,0.0,0.0,802483.88,1,1,1,1,Account Drain + Zero Destination
2117,258355.42,258355.42,0.0,0.0,0.0,0.0,258355.42,1,1,1,1,Account Drain + Zero Destination
2118,3018810.85,3018810.85,0.0,65126.98,3083937.83,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2119,74447.11,74447.11,0.0,0.0,74447.11,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2120,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2121,337974.21,337974.21,0.0,0.0,0.0,0.0,337974.21,1,1,1,1,Account Drain + Zero Destination
2122,111764.7,111764.7,0.0,4440481.04,4552245.74,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2123,7788725.2,7788725.2,0.0,0.0,0.0,0.0,7788725.2,1,1,1,1,Account Drain + Zero Destination
2124,534255.94,534255.94,0.0,24559.0,558814.94,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2125,43235.71,43235.71,0.0,0.0,0.0,0.0,43235.71,1,1,1,1,Account Drain + Zero Destination
2126,1767886.02,1767886.02,0.0,0.0,1767886.02,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2127,147080.42,147080.42,0.0,0.0,147080.42,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2128,1026208.84,1026208.84,0.0,0.0,0.0,0.0,1026208.84,1,1,1,1,Account Drain + Zero Destination
2129,555574.92,555574.92,0.0,0.0,0.0,0.0,555574.92,1,1,1,1,Account Drain + Zero Destination
2130,225301.45,225301.45,0.0,0.0,0.0,0.0,225301.45,1,1,1,1,Account Drain + Zero Destination
2131,1023356.77,1023356.77,0.0,0.0,0.0,0.0,1023356.77,1,1,1,1,Account Drain + Zero Destination
2132,20281.44,20281.44,0.0,85764.25,106045.69,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2133,32935.25,32935.25,0.0,0.0,0.0,0.0,32935.25,1,1,1,1,Account Drain + Zero Destination
2134,127916.67,127916.67,0.0,0.0,0.0,0.0,127916.67,1,1,1,1,Account Drain + Zero Destination
2135,22117.99,22117.99,0.0,581228.15,603346.15,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
2136,145458.94,145458.94,0.0,193730.82,339189.76,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2137,227624.3,227624.3,0.0,0.0,227624.3,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2138,2479767.72,2479767.72,0.0,0.0,0.0,0.0,2479767.72,1,1,1,1,Account Drain + Zero Destination
2139,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2140,157628.35,157628.35,0.0,0.0,0.0,0.0,157628.35,1,1,1,1,Account Drain + Zero Destination
2141,1258956.71,1258956.71,0.0,0.0,0.0,0.0,1258956.71,1,1,1,1,Account Drain + Zero Destination
2142,377096.39,377096.39,0.0,0.0,0.0,0.0,377096.39,1,1,1,1,Account Drain + Zero Destination
2143,130479.52,130479.52,0.0,204819.94,335299.46,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2144,306833.41,306833.41,0.0,0.0,0.0,0.0,306833.41,1,1,1,1,Account Drain + Zero Destination
2145,3607917.73,3607917.73,0.0,0.0,0.0,0.0,3607917.73,1,1,1,1,Account Drain + Zero Destination
2146,436002.23,0.0,0.0,0.0,436002.23,-436002.23,0.0,0,1,0,1,Account Drain + Balance Mismatch
2147,69039.64,69039.64,0.0,0.0,0.0,0.0,69039.64,1,1,1,1,Account Drain + Zero Destination
2148,400517.07,400517.07,0.0,0.0,400517.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2149,367631.15,367631.15,0.0,0.0,0.0,0.0,367631.15,1,1,1,1,Account Drain + Zero Destination
2150,986876.27,986876.27,0.0,57853.96,1044730.24,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
2151,1254775.16,1254775.16,0.0,0.0,0.0,0.0,1254775.16,1,1,1,1,Account Drain + Zero Destination
2152,2581549.92,2581549.92,0.0,0.0,2581549.92,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2153,76646.05,76646.05,0.0,0.0,76646.05,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2154,31887.18,31887.18,0.0,4584085.52,4615972.7,0.0,-9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
2155,20920.39,20920.39,0.0,359472.94,380393.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2156,441892.92,441892.92,0.0,0.0,0.0,0.0,441892.92,1,1,1,1,Account Drain + Zero Destination
2157,114827.36,114827.36,0.0,0.0,114827.36,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2158,1911239.21,1911239.21,0.0,188720.75,2099959.96,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
2159,119.65,119.65,0.0,1183575.58,1183695.22,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
2160,151.0,151.0,0.0,0.0,0.0,0.0,151.0,1,1,1,1,Account Drain + Zero Destination
2161,972142.03,972142.03,0.0,0.0,0.0,0.0,972142.03,1,1,1,1,Account Drain + Zero Destination
2162,12619.29,12619.29,0.0,0.0,0.0,0.0,12619.29,1,1,1,1,Account Drain + Zero Destination
2163,2656973.04,2656973.04,0.0,654028.45,3311001.49,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
